PdfType: error
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00
1.30000E+00 1.30000E+00 1.50159E+00 1.75516E+00 2.07810E+00 2.49495E+00 3.04086E+00 3.76715E+00 4.75000E+00 6.23113E+00 8.37423E+00 1.15549E+01 1.64076E+01 2.40380E+01 3.64361E+01 5.73145E+01 9.38707E+01 1.60654E+02 2.88438E+02 5.45587E+02 1.09231E+03 2.32646E+03 5.30043E+03 1.29956E+04 3.45140E+04 1.00000E+05
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000E+00 0.00000E+00 4.47669E-01 1.11915E+00 1.11919E+00 1.11923E+00 1.12226E+00 4.47669E-01 0.00000E+00 0.00000E+00 2.39835E+00
0.00000E+00 0.00000E+00 4.47669E-01 1.11915E+00 1.11919E+00 1.11923E+00 1.12226E+00 4.47669E-01 0.00000E+00 0.00000E+00 2.39835E+00
0.00000E+00 3.16783E-02 4.74997E-01 1.13995E+00 1.13999E+00 1.14004E+00 1.14319E+00 4.74997E-01 3.16783E-02 0.00000E+00 6.80360E+00
0.00000E+00 9.68585E-02 5.35911E-01 1.19447E+00 1.19451E+00 1.19457E+00 1.19783E+00 5.35911E-01 9.68585E-02 0.00000E+00 1.34151E+01
0.00000E+00 2.06767E-01 6.41631E-01 1.29390E+00 1.29395E+00 1.29402E+00 1.29740E+00 6.41631E-01 2.06767E-01 0.00000E+00 2.26223E+01
0.00000E+00 3.73827E-01 8.04575E-01 1.45067E+00 1.45073E+00 1.45080E+00 1.45430E+00 8.04575E-01 3.73827E-01 0.00000E+00 3.48171E+01
0.00000E+00 6.15446E-01 1.04215E+00 1.68217E+00 1.68223E+00 1.68232E+00 1.68594E+00 1.04215E+00 6.15446E-01 0.00000E+00 5.05605E+01
0.00000E+00 9.46560E-01 1.36928E+00 2.00332E+00 2.00339E+00 2.00350E+00 2.00724E+00 1.36928E+00 9.46560E-01 0.00000E+00 7.02166E+01
1.04797E-01 1.36975E+00 1.78854E+00 2.41669E+00 2.41677E+00 2.41690E+00 2.42076E+00 1.78854E+00 1.36975E+00 1.04797E-01 9.39805E+01
7.12349E-01 1.96358E+00 2.37818E+00 3.00004E+00 3.00013E+00 3.00027E+00 3.00428E+00 2.37818E+00 1.96358E+00 7.12349E-01 1.24262E+02
1.49471E+00 2.73230E+00 3.14274E+00 3.75836E+00 3.75846E+00 3.75863E+00 3.76278E+00 3.14274E+00 2.73230E+00 1.49471E+00 1.60295E+02
2.46651E+00 3.69052E+00 4.09684E+00 4.70627E+00 4.70638E+00 4.70657E+00 4.71087E+00 4.09684E+00 3.69052E+00 2.46651E+00 2.02611E+02
3.65277E+00 4.86329E+00 5.26552E+00 5.86881E+00 5.86893E+00 5.86915E+00 5.87359E+00 5.26552E+00 4.86329E+00 3.65277E+00 2.51641E+02
5.08365E+00 6.28075E+00 6.67892E+00 7.27612E+00 7.27625E+00 7.27650E+00 7.28110E+00 6.67892E+00 6.28075E+00 5.08365E+00 3.07890E+02
6.78530E+00 7.96907E+00 8.36322E+00 8.95437E+00 8.95452E+00 8.95481E+00 8.95956E+00 8.36322E+00 7.96907E+00 6.78530E+00 3.71681E+02
8.78169E+00 9.95219E+00 1.03424E+01 1.09275E+01 1.09277E+01 1.09280E+01 1.09329E+01 1.03424E+01 9.95219E+00 8.78169E+00 4.43241E+02
1.10989E+01 1.22562E+01 1.26424E+01 1.32216E+01 1.32218E+01 1.32221E+01 1.32272E+01 1.26424E+01 1.22562E+01 1.10989E+01 5.22813E+02
1.37624E+01 1.49066E+01 1.52889E+01 1.58622E+01 1.58624E+01 1.58628E+01 1.58680E+01 1.52889E+01 1.49066E+01 1.37624E+01 6.10592E+02
1.67969E+01 1.79281E+01 1.83065E+01 1.88739E+01 1.88741E+01 1.88746E+01 1.88800E+01 1.83065E+01 1.79281E+01 1.67969E+01 7.06710E+02
2.02260E+01 2.13443E+01 2.17188E+01 2.22804E+01 2.22807E+01 2.22812E+01 2.22868E+01 2.17188E+01 2.13443E+01 2.02260E+01 8.11244E+02
2.40720E+01 2.51774E+01 2.55481E+01 2.61040E+01 2.61042E+01 2.61048E+01 2.61106E+01 2.55481E+01 2.51774E+01 2.40720E+01 9.24211E+02
