PdfType: error
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00
1.30000E+00 1.30000E+00 1.50159E+00 1.75516E+00 2.07810E+00 2.49495E+00 3.04086E+00 3.76715E+00 4.75000E+00 6.23113E+00 8.37423E+00 1.15549E+01 1.64076E+01 2.40380E+01 3.64361E+01 5.73145E+01 9.38707E+01 1.60654E+02 2.88438E+02 5.45587E+02 1.09231E+03 2.32646E+03 5.30043E+03 1.29956E+04 3.45140E+04 1.00000E+05
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000E+00 0.00000E+00 4.38744E-01 1.09684E+00 1.09688E+00 1.09688E+00 1.09764E+00 4.38744E-01 0.00000E+00 0.00000E+00 1.45909E-02
0.00000E+00 0.00000E+00 4.38744E-01 1.09684E+00 1.09688E+00 1.09688E+00 1.09764E+00 4.38744E-01 0.00000E+00 0.00000E+00 1.45909E-02
0.00000E+00 4.14005E-02 4.75095E-01 1.12561E+00 1.12566E+00 1.12566E+00 1.12648E+00 4.75095E-01 4.14005E-02 0.00000E+00 1.44054E+00
0.00000E+00 1.16573E-01 5.45414E-01 1.18865E+00 1.18870E+00 1.18871E+00 1.18958E+00 5.45414E-01 1.16573E-01 0.00000E+00 3.83591E+00
0.00000E+00 2.31129E-01 6.55282E-01 1.29148E+00 1.29154E+00 1.29155E+00 1.29249E+00 6.55282E-01 2.31129E-01 0.00000E+00 7.44807E+00
0.00000E+00 3.91354E-01 8.10964E-01 1.44034E+00 1.44041E+00 1.44043E+00 1.44143E+00 8.10964E-01 3.91354E-01 0.00000E+00 1.25395E+01
0.00000E+00 6.06896E-01 1.02209E+00 1.64484E+00 1.64492E+00 1.64495E+00 1.64601E+00 1.02209E+00 6.06896E-01 0.00000E+00 1.94813E+01
0.00000E+00 8.85302E-01 1.29620E+00 1.91249E+00 1.91258E+00 1.91262E+00 1.91375E+00 1.29620E+00 8.85302E-01 0.00000E+00 2.85670E+01
8.17496E-02 1.22498E+00 1.63168E+00 2.24167E+00 2.24177E+00 2.24182E+00 2.24301E+00 1.63168E+00 1.22498E+00 8.17496E-02 3.99539E+01
5.46987E-01 1.68195E+00 2.08423E+00 2.68758E+00 2.68769E+00 2.68775E+00 2.68902E+00 2.08423E+00 1.68195E+00 5.46987E-01 5.45945E+01
1.12635E+00 2.25309E+00 2.65101E+00 3.24781E+00 3.24794E+00 3.24802E+00 3.24935E+00 2.65101E+00 2.25309E+00 1.12635E+00 7.26370E+01
1.82669E+00 2.94524E+00 3.33885E+00 3.92919E+00 3.92932E+00 3.92942E+00 3.93084E+00 3.33885E+00 2.94524E+00 1.82669E+00 9.46199E+01
2.66396E+00 3.77435E+00 4.16370E+00 4.74763E+00 4.74778E+00 4.74790E+00 4.74939E+00 4.16370E+00 3.77435E+00 2.66396E+00 1.21013E+02
3.65828E+00 4.76053E+00 5.14566E+00 5.72325E+00 5.72342E+00 5.72356E+00 5.72514E+00 5.14566E+00 4.76053E+00 3.65828E+00 1.52371E+02
4.82824E+00 5.92237E+00 6.30332E+00 6.87463E+00 6.87481E+00 6.87498E+00 6.87665E+00 6.30332E+00 5.92237E+00 4.82824E+00 1.89157E+02
6.19204E+00 7.27805E+00 7.65487E+00 8.21996E+00 8.22016E+00 8.22036E+00 8.22211E+00 7.65487E+00 7.27805E+00 6.19204E+00 2.31786E+02
7.77039E+00 8.84830E+00 9.22101E+00 9.77994E+00 9.78016E+00 9.78039E+00 9.78224E+00 9.22101E+00 8.84830E+00 7.77039E+00 2.80706E+02
9.58482E+00 1.06546E+01 1.10233E+01 1.15761E+01 1.15763E+01 1.15766E+01 1.15785E+01 1.10233E+01 1.06546E+01 9.58482E+00 3.36345E+02
1.16576E+01 1.27193E+01 1.30839E+01 1.36306E+01 1.36309E+01 1.36312E+01 1.36332E+01 1.30839E+01 1.27193E+01 1.16576E+01 3.99104E+02
1.40113E+01 1.50649E+01 1.54255E+01 1.59663E+01 1.59665E+01 1.59669E+01 1.59690E+01 1.54255E+01 1.50649E+01 1.40113E+01 4.69349E+02
1.66690E+01 1.77145E+01 1.80712E+01 1.86060E+01 1.86063E+01 1.86067E+01 1.86089E+01 1.80712E+01 1.77145E+01 1.66690E+01 5.47407E+02
1.96538E+01 2.06912E+01 2.10439E+01 2.15728E+01 2.15732E+01 2.15736E+01 2.15760E+01 2.10439E+01 2.06912E+01 1.96538E+01 6.33558E+02
2.29887E+01 2.40180E+01 2.43668E+01 2.48899E+01 2.48902E+01 2.48907E+01 2.48932E+01 2.43668E+01 2.40180E+01 2.29887E+01 7.28036E+02
2.66962E+01 2.77173E+01 2.80623E+01 2.85796E+01 2.85799E+01 2.85805E+01 2.85831E+01 2.80623E+01 2.77173E+01 2.66962E+01 8.31014E+02
3.08057E+01 3.18188E+01 3.21599E+01 3.26714E+01 3.26718E+01 3.26724E+01 3.26751E+01 3.21599E+01 3.18188E+01 3.08057E+01 9.42767E+02
3.53349E+01 3.63397E+01 3.66771E+01 3.71829E+01 3.71833E+01 3.71840E+01 3.71869E+01 3.66771E+01 3.63397E+01 3.53349E+01 1.06326E+03
0.00000E+00 0.00000E+00 4.35100E-01 1.08773E+00 1.08777E+00 1.08777E+00 1.08858E+00 4.35100E-01 0.00000E+00 0.00000E+00 1.54427E-02
0.00000E+00 0.00000E+00 4.35100E-01 1.08773E+00 1.08777E+00 1.08777E+00 1.08858E+00 4.35100E-01 0.00000E+00 0.00000E+00 1.54427E-02
0.00000E+00 4.15862E-02 4.71672E-01 1.11678E+00 1.11682E+00 1.11683E+00 1.11769E+00 4.71672E-01 4.15862E-02 0.00000E+00 1.44258E+00
0.00000E+00 1.16724E-01 5.41990E-01 1.17986E+00 1.17991E+00 1.17993E+00 1.18085E+00 5.41990E-01 1.16724E-01 0.00000E+00 3.83346E+00
0.00000E+00 2.30930E-01 6.51541E-01 1.28242E+00 1.28249E+00 1.28250E+00 1.28349E+00 6.51541E-01 2.30930E-01 0.00000E+00 7.43161E+00
0.00000E+00 3.90386E-01 8.06485E-01 1.43059E+00 1.43067E+00 1.43069E+00 1.43174E+00 8.06485E-01 3.90386E-01 0.00000E+00 1.24952E+01
0.00000E+00 6.04593E-01 1.01631E+00 1.63384E+00 1.63392E+00 1.63396E+00 1.63507E+00 1.01631E+00 6.04593E-01 0.00000E+00 1.93895E+01
0.00000E+00 8.80965E-01 1.28841E+00 1.89953E+00 1.89962E+00 1.89967E+00 1.90085E+00 1.28841E+00 8.80965E-01 0.00000E+00 2.84025E+01
8.10560E-02 1.21786E+00 1.62114E+00 2.22599E+00 2.22609E+00 2.22615E+00 2.22740E+00 1.62114E+00 1.21786E+00 8.10560E-02 3.96872E+01
5.42162E-01 1.67069E+00 2.06958E+00 2.66784E+00 2.66796E+00 2.66804E+00 2.66936E+00 2.06958E+00 1.67069E+00 5.42162E-01 5.41827E+01
1.11594E+00 2.23624E+00 2.63080E+00 3.22256E+00 3.22270E+00 3.22279E+00 3.22419E+00 2.63080E+00 2.23624E+00 1.11594E+00 7.20316E+01
1.80905E+00 2.92116E+00 3.31144E+00 3.89677E+00 3.89692E+00 3.89704E+00 3.89851E+00 3.31144E+00 2.92116E+00 1.80905E+00 9.37622E+01
2.63713E+00 3.74108E+00 4.12713E+00 4.70610E+00 4.70626E+00 4.70640E+00 4.70796E+00 4.12713E+00 3.74108E+00 2.63713E+00 1.19835E+02
3.61995E+00 4.71575E+00 5.09761E+00 5.67029E+00 5.67047E+00 5.67063E+00 5.67228E+00 5.09761E+00 4.71575E+00 3.61995E+00 1.50791E+02
4.77573E+00 5.86339E+00 6.24111E+00 6.80755E+00 6.80775E+00 6.80794E+00 6.80968E+00 6.24111E+00 5.86339E+00 4.77573E+00 1.87086E+02
6.12230E+00 7.20184E+00 7.57545E+00 8.13572E+00 8.13594E+00 8.13616E+00 8.13799E+00 7.57545E+00 7.20184E+00 6.12230E+00 2.29121E+02
7.67994E+00 8.75137E+00 9.12091E+00 9.67506E+00 9.67529E+00 9.67556E+00 9.67749E+00 9.12091E+00 8.75137E+00 7.67994E+00 2.77336E+02
9.46974E+00 1.05331E+01 1.08986E+01 1.14467E+01 1.14469E+01 1.14472E+01 1.14492E+01 1.08986E+01 1.05331E+01 9.46974E+00 3.32145E+02
1.15134E+01 1.25687E+01 1.29302E+01 1.34722E+01 1.34725E+01 1.34728E+01 1.34750E+01 1.29302E+01 1.25687E+01 1.15134E+01 3.93940E+02
1.38332E+01 1.48803E+01 1.52379E+01 1.57740E+01 1.57743E+01 1.57747E+01 1.57769E+01 1.52379E+01 1.48803E+01 1.38332E+01 4.63075E+02
1.64516E+01 1.74906E+01 1.78442E+01 1.83744E+01 1.83747E+01 1.83751E+01 1.83775E+01 1.78442E+01 1.74906E+01 1.64516E+01 5.39866E+02
1.93910E+01 2.04219E+01 2.07716E+01 2.12959E+01 2.12963E+01 2.12968E+01 2.12992E+01 2.07716E+01 2.04219E+01 1.93910E+01 6.24586E+02
2.26740E+01 2.36967E+01 2.40426E+01 2.45611E+01 2.45615E+01 2.45620E+01 2.45646E+01 2.40426E+01 2.36967E+01 2.26740E+01 7.17456E+02
2.63225E+01 2.73371E+01 2.76791E+01 2.81919E+01 2.81923E+01 2.81929E+01 2.81956E+01 2.76791E+01 2.73371E+01 2.63225E+01 8.18644E+02
3.03652E+01 3.13716E+01 3.17099E+01 3.22169E+01 3.22173E+01 3.22180E+01 3.22209E+01 3.17099E+01 3.13716E+01 3.03652E+01 9.28412E+02
3.48191E+01 3.58174E+01 3.61519E+01 3.66533E+01 3.66537E+01 3.66545E+01 3.66574E+01 3.61519E+01 3.58174E+01 3.48191E+01 1.04672E+03
0.00000E+00 0.00000E+00 4.30520E-01 1.07628E+00 1.07632E+00 1.07633E+00 1.07718E+00 4.30520E-01 0.00000E+00 0.00000E+00 1.65236E-02
0.00000E+00 0.00000E+00 4.30520E-01 1.07628E+00 1.07632E+00 1.07633E+00 1.07718E+00 4.30520E-01 0.00000E+00 0.00000E+00 1.65236E-02
0.00000E+00 4.18207E-02 4.67371E-01 1.10567E+00 1.10572E+00 1.10573E+00 1.10665E+00 4.67371E-01 4.18207E-02 0.00000E+00 1.44517E+00
0.00000E+00 1.16915E-01 5.37687E-01 1.16881E+00 1.16887E+00 1.16889E+00 1.16987E+00 5.37687E-01 1.16915E-01 0.00000E+00 3.83040E+00
0.00000E+00 2.30680E-01 6.46838E-01 1.27103E+00 1.27111E+00 1.27113E+00 1.27218E+00 6.46838E-01 2.30680E-01 0.00000E+00 7.41089E+00
0.00000E+00 3.89166E-01 8.00852E-01 1.41833E+00 1.41842E+00 1.41845E+00 1.41956E+00 8.00852E-01 3.89166E-01 0.00000E+00 1.24395E+01
0.00000E+00 6.01691E-01 1.00904E+00 1.62000E+00 1.62009E+00 1.62014E+00 1.62132E+00 1.00904E+00 6.01691E-01 0.00000E+00 1.92739E+01
0.00000E+00 8.75504E-01 1.27862E+00 1.88322E+00 1.88333E+00 1.88338E+00 1.88463E+00 1.27862E+00 8.75504E-01 0.00000E+00 2.81954E+01
8.01835E-02 1.20889E+00 1.60787E+00 2.20626E+00 2.20638E+00 2.20645E+00 2.20777E+00 1.60787E+00 1.20889E+00 8.01835E-02 3.93517E+01
5.36093E-01 1.65652E+00 2.05115E+00 2.64301E+00 2.64314E+00 2.64324E+00 2.64464E+00 2.05115E+00 1.65652E+00 5.36093E-01 5.36646E+01
1.10285E+00 2.21505E+00 2.60539E+00 3.19081E+00 3.19095E+00 3.19107E+00 3.19255E+00 2.60539E+00 2.21505E+00 1.10285E+00 7.12700E+01
1.78686E+00 2.89086E+00 3.27696E+00 3.85601E+00 3.85617E+00 3.85630E+00 3.85787E+00 3.27696E+00 2.89086E+00 1.78686E+00 9.26835E+01
2.60340E+00 3.69923E+00 4.08113E+00 4.65388E+00 4.65405E+00 4.65422E+00 4.65587E+00 4.08113E+00 3.69923E+00 2.60340E+00 1.18353E+02
3.57176E+00 4.65943E+00 5.03719E+00 5.60370E+00 5.60389E+00 5.60408E+00 5.60583E+00 5.03719E+00 4.65943E+00 3.57176E+00 1.48806E+02
4.70972E+00 5.78925E+00 6.16290E+00 6.72323E+00 6.72344E+00 6.72367E+00 6.72550E+00 6.16290E+00 5.78925E+00 4.70972E+00 1.84483E+02
6.03464E+00 7.10605E+00 7.47562E+00 8.02984E+00 8.03007E+00 8.03033E+00 8.03226E+00 7.47562E+00 7.10605E+00 6.03464E+00 2.25773E+02
7.56628E+00 8.62956E+00 8.99511E+00 9.54326E+00 9.54351E+00 9.54381E+00 9.54584E+00 8.99511E+00 8.62956E+00 7.56628E+00 2.73102E+02
9.32514E+00 1.03803E+01 1.07419E+01 1.12840E+01 1.12843E+01 1.12846E+01 1.12868E+01 1.07419E+01 1.03803E+01 9.32514E+00 3.26870E+02
1.13324E+01 1.23794E+01 1.27370E+01 1.32732E+01 1.32735E+01 1.32739E+01 1.32761E+01 1.27370E+01 1.23794E+01 1.13324E+01 3.87454E+02
1.36095E+01 1.46485E+01 1.50021E+01 1.55324E+01 1.55327E+01 1.55332E+01 1.55355E+01 1.50021E+01 1.46485E+01 1.36095E+01 4.55195E+02
1.61784E+01 1.72093E+01 1.75590E+01 1.80834E+01 1.80838E+01 1.80843E+01 1.80868E+01 1.75590E+01 1.72093E+01 1.61784E+01 5.30397E+02
1.90610E+01 2.00836E+01 2.04295E+01 2.09482E+01 2.09485E+01 2.09491E+01 2.09517E+01 2.04295E+01 2.00836E+01 1.90610E+01 6.13320E+02
2.22788E+01 2.32933E+01 2.36354E+01 2.41483E+01 2.41487E+01 2.41493E+01 2.41520E+01 2.36354E+01 2.32933E+01 2.22788E+01 7.04173E+02
2.58532E+01 2.68596E+01 2.71979E+01 2.77050E+01 2.77055E+01 2.77062E+01 2.77090E+01 2.71979E+01 2.68596E+01 2.58532E+01 8.03115E+02
2.98120E+01 3.08103E+01 3.11448E+01 3.16463E+01 3.16467E+01 3.16475E+01 3.16505E+01 3.11448E+01 3.08103E+01 2.98120E+01 9.10394E+02
3.41716E+01 3.51617E+01 3.54925E+01 3.59884E+01 3.59888E+01 3.59897E+01 3.59928E+01 3.54925E+01 3.51617E+01 3.41716E+01 1.02596E+03
0.00000E+00 0.00000E+00 4.24795E-01 1.06196E+00 1.06201E+00 1.06202E+00 1.06294E+00 4.24795E-01 0.00000E+00 0.00000E+00 1.78915E-02
0.00000E+00 0.00000E+00 4.24795E-01 1.06196E+00 1.06201E+00 1.06202E+00 1.06294E+00 4.24795E-01 0.00000E+00 0.00000E+00 1.78915E-02
0.00000E+00 4.21153E-02 4.61996E-01 1.09178E+00 1.09184E+00 1.09186E+00 1.09285E+00 4.61996E-01 4.21153E-02 0.00000E+00 1.44847E+00
0.00000E+00 1.17155E-01 5.32310E-01 1.15500E+00 1.15508E+00 1.15510E+00 1.15615E+00 5.32310E-01 1.17155E-01 0.00000E+00 3.82662E+00
0.00000E+00 2.30366E-01 6.40959E-01 1.25680E+00 1.25688E+00 1.25692E+00 1.25804E+00 6.40959E-01 2.30366E-01 0.00000E+00 7.38498E+00
