PdfType: central
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00
1.30000E+00 1.30000E+00 1.50159E+00 1.75516E+00 2.07810E+00 2.49495E+00 3.04086E+00 3.76715E+00 4.75000E+00 6.23113E+00 8.37423E+00 1.15549E+01 1.64076E+01 2.40380E+01 3.64361E+01 5.73145E+01 9.38707E+01 1.60654E+02 2.88438E+02 5.45587E+02 1.09231E+03 2.32646E+03 5.30043E+03 1.29956E+04 3.45140E+04 1.00000E+05
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000E+00 0.00000E+00 4.35093E-01 1.08771E+00 1.08775E+00 1.08775E+00 1.08852E+00 4.35093E-01 0.00000E+00 0.00000E+00 1.46404E-02
0.00000E+00 0.00000E+00 4.35093E-01 1.08771E+00 1.08775E+00 1.08775E+00 1.08852E+00 4.35093E-01 0.00000E+00 0.00000E+00 1.46404E-02
0.00000E+00 4.12574E-02 4.71364E-01 1.11650E+00 1.11655E+00 1.11655E+00 1.11737E+00 4.71364E-01 4.12574E-02 0.00000E+00 1.43458E+00
0.00000E+00 1.16196E-01 5.41509E-01 1.17945E+00 1.17950E+00 1.17951E+00 1.18039E+00 5.41509E-01 1.16196E-01 0.00000E+00 3.82152E+00
0.00000E+00 2.30421E-01 6.51106E-01 1.28210E+00 1.28216E+00 1.28217E+00 1.28312E+00 6.51106E-01 2.30421E-01 0.00000E+00 7.42253E+00
0.00000E+00 3.90216E-01 8.06414E-01 1.43067E+00 1.43074E+00 1.43076E+00 1.43176E+00 8.06414E-01 3.90216E-01 0.00000E+00 1.24998E+01
0.00000E+00 6.05214E-01 1.01706E+00 1.63477E+00 1.63485E+00 1.63488E+00 1.63594E+00 1.01706E+00 6.05214E-01 0.00000E+00 1.94240E+01
0.00000E+00 8.82959E-01 1.29055E+00 1.90189E+00 1.90198E+00 1.90202E+00 1.90315E+00 1.29055E+00 8.82959E-01 0.00000E+00 2.84885E+01
8.15692E-02 1.22188E+00 1.62532E+00 2.23043E+00 2.23053E+00 2.23058E+00 2.23177E+00 1.62532E+00 1.22188E+00 8.15692E-02 3.98506E+01
5.45806E-01 1.67786E+00 2.07695E+00 2.67550E+00 2.67561E+00 2.67568E+00 2.67694E+00 2.07695E+00 1.67786E+00 5.45806E-01 5.44616E+01
1.12399E+00 2.24785E+00 2.64262E+00 3.23471E+00 3.23483E+00 3.23492E+00 3.23626E+00 2.64262E+00 2.24785E+00 1.12399E+00 7.24700E+01
1.82297E+00 2.93867E+00 3.32919E+00 3.91488E+00 3.91502E+00 3.91512E+00 3.91654E+00 3.32919E+00 2.93867E+00 1.82297E+00 9.44139E+01
2.65870E+00 3.76626E+00 4.15257E+00 4.73193E+00 4.73209E+00 4.73221E+00 4.73371E+00 4.15257E+00 3.76626E+00 2.65870E+00 1.20763E+02
3.65127E+00 4.75072E+00 5.13286E+00 5.70596E+00 5.70613E+00 5.70627E+00 5.70786E+00 5.13286E+00 4.75072E+00 3.65127E+00 1.52071E+02
4.81927E+00 5.91062E+00 6.28863E+00 6.85554E+00 6.85572E+00 6.85589E+00 6.85756E+00 6.28863E+00 5.91062E+00 4.81927E+00 1.88803E+02
6.18089E+00 7.26416E+00 7.63808E+00 8.19884E+00 8.19904E+00 8.19924E+00 8.20100E+00 7.63808E+00 7.26416E+00 6.18089E+00 2.31373E+02
